	baseMean	log2FoldChange	lfcSE	pvalue	padj
GRIN2B	72.01334385016118	1.70913877695497	1.0270942327009633	0.006394600315602099	0.03268963782027625
AC002116.7	23.905937271589266	1.3520473886073272	0.6834350957456488	0.006419852523514172	0.0327985327078244
VARS	4194.558671945281	1.073508967459696	0.48140180751996287	0.006424023703291349	0.03279965853919113
AXIN1	3344.9569655973974	1.2684895331446955	0.6213195130811955	0.006461415885684022	0.032950045874047144
ARSE	2444.5419049868915	1.1492656656881066	0.5370112649498439	0.006470246064798148	0.032961915735799666
ZFPM2	107.94885047800469	-1.2033765435767403	0.5786566513535087	0.006471684250705065	0.032961915735799666
PRELP	1723.9745527441114	-1.5375010857873206	0.8649682644363992	0.006507763137981442	0.03312660363980283
KCNMB1	1327.96352564473	-1.6719797656460185	1.0121520985084296	0.006508008978140016	0.03312660363980283
HAUS7	94.5114837311777	1.0279154346116597	0.461410428545729	0.006515868358421508	0.03315644444475351
RECK	313.0953714921299	-1.1130504632555225	0.5178399007829829	0.006523260613399726	0.033183890693899834
TAP2	1359.7732912989486	-1.2118584543830466	0.5884230024048546	0.006544472064417068	0.033281596985476565
STARD9	314.6372408212441	-1.171843504192762	0.5588328865575007	0.006588140199568883	0.033431992626418626
SSSCA1-AS1	59.09650291978869	1.1324546041385752	0.5298930414387788	0.0065850608711132165	0.033431992626418626
CAP2	478.0478998282066	-1.5196665474957438	0.8476630902049845	0.006586188443592843	0.033431992626418626
SMAD6	499.7184647287881	1.01925498030118	0.4535540090628786	0.006592869480743703	0.03344576989253542
SRRM5	18.171093644700495	1.3927628790125643	0.7112209260393678	0.006599680839973463	0.03347009794346958
NFXL1	512.06421092828	1.1392623340785715	0.5334223118552455	0.006621763174833414	0.03356158600577961
KIAA0922	475.5627293477355	-1.0378253998701794	0.4710728985106249	0.006639543114247455	0.03363116957564513
LDLR	5401.778276997218	1.02782366787597	0.4562467952363239	0.006656268472782133	0.03369532979331541
E2F2	672.8967581721879	-1.1063837857939829	0.5160543677689717	0.0066637404846964145	0.03372146392799336
LINC01540	12.809184347998361	1.3483020626708087	0.686118322692332	0.006665492930117696	0.03372146392799336
SLC9A5	39.61017597393354	1.229677410559152	0.6012663012202769	0.006677376009460927	0.033771291885802385
ANGPT1	169.85595705324516	-1.4169351740337628	0.7521737390025702	0.0066867167228357284	0.03380823522106103
SLC7A6	651.108743741566	1.141303789921634	0.5350230002860236	0.006700805642311869	0.0338588487172691
IGHV3-23	3508.2391444311415	-1.6260603608518451	0.9779039760283877	0.0067324543326894104	0.03399807534670772
PCDHB4	53.52805829068319	-1.127252928624728	0.5256538234583749	0.0067545957112346965	0.034089151121380216
MRPS24	563.1681233929804	1.1119036835571883	0.5176728667505645	0.006771701877241381	0.03415471991789668
DNPH1	2617.9875491317543	1.262591181277755	0.6180300847058378	0.006782124832004392	0.03419690273628938
RPS18	94152.91650302471	1.0208030464376923	0.46520732527229985	0.006786909255454237	0.034210637910613885
GIMAP4	855.233933990251	-1.2541792180809879	0.6242129808987538	0.00680502179163369	0.03429152711025365
SP6	386.0600796951372	1.244209395690486	0.6137455654283778	0.006826295506234225	0.03436743801865163
SLC35G1	477.6837834278926	-1.1418691602903335	0.5414608856404195	0.006830496185164755	0.03437816267307535
KCNQ1	5590.227876346131	1.3823318045192938	0.7191430243486352	0.006844589428115183	0.03442822261872902
YWHAZP2	23.47119955589194	1.2229838683523107	0.6046410821487443	0.00686291559397781	0.03447862345609911
TSPYL5	277.9289707244131	-1.2609180934308595	0.6306320596122319	0.0068762964389988785	0.0345320595536186
SULT1C4	33.30586110788783	-1.3104238200525278	0.6540165774912262	0.006882376123008929	0.03454503420388158
NAIP	31.33579002218609	-1.2582657258738532	0.6122066506966304	0.0068940216092623725	0.03459050939233704
AC137932.4	39.70615696185089	1.3714931861368185	0.7195212332887163	0.006895602631211492	0.03459050939233704
BTLA	45.379736164425076	-1.3348919163215487	0.6811512880167337	0.006912327319464244	0.0346430071875594
FAM83H	4789.465543725851	1.1530734275173686	0.5425357536200031	0.006923625119915514	0.03468045505415455
MMP25-AS1	226.95399797581078	1.3945252971116386	0.7371856879792655	0.0069294752715674	0.03468706886014625
PPRC1	1622.1502246044417	1.020637484458852	0.4592431697074192	0.006967425376644528	0.034835028893045995
PLEKHG5	926.4245036129827	1.0283647028432354	0.46306591633681177	0.006966062194418575	0.034835028893045995
C5AR1	614.6356011191982	1.0602383925809058	0.48385032837663255	0.006976295551500628	0.03485838439275246
TRAF7	6269.392511027515	1.0412059822556	0.4730081855778232	0.006980658983103374	0.034869693668907464
RILPL1	294.1329334215043	1.3485433736599326	0.7001373730217934	0.006984721928016243	0.034879495606851635
RPS6KA6	291.4396526230263	-1.2994788450483836	0.6682732170566809	0.006996314916272001	0.03492688300354189
MEGF6	411.07973877212044	1.1618928119873577	0.5531215956658029	0.0070083439027098	0.03496788249114707
IGLV1-51	1871.0067690591131	-1.52336937757308	0.87693791885996	0.007019439149142453	0.03500023052022862
PGP	1007.3208615024271	1.166330169813268	0.5593518574276396	0.00703732531965234	0.035068352223141495
RBPMS2	632.4392656670103	-1.6987214768655263	1.0852625418306205	0.007036778576334381	0.035068352223141495
ZNF788	89.91041822834221	-1.0627118319737765	0.48969667514954446	0.007086811257694662	0.035283182645505895
RAC3	171.28718143934947	1.331717404683213	0.6881281954254157	0.007096193580797424	0.0353052480047277
TWIST1	73.16470823249983	1.3417858381255505	0.6985310887862386	0.007101826385738285	0.0353052480047277
IGKV1-8	133.8535180750498	-1.5152390451104556	0.8704659267749247	0.0070981957952317674	0.0353052480047277
KRT18P11	19.096015481116687	1.4644579763206054	0.8011412091108246	0.007110460954474171	0.03533735219637508
TMEM198	103.86962039548074	1.1250715119250727	0.5326983661657874	0.007144056579693776	0.03546185813131105
PIEZO1	6304.6796984478015	1.2456084289374152	0.6135485608865832	0.007182751663532152	0.03561134924493516
LINC00894	56.97702919393909	1.27386180863017	0.6460000053334889	0.0072074738186832625	0.03571259184882629
TNS1	10784.443576036829	-1.5298728232039245	0.8987795206791023	0.007226225692763343	0.03576617963681086
LINC00654	225.24538984859345	-1.1723686830129536	0.5708761619092224	0.007226196930192835	0.03576617963681086
C6orf99	16.63845694805236	1.1848880894371487	0.5722408278104166	0.007235402920786686	0.03579756558305784
PDPN	624.804451386374	1.2834693425550796	0.652224017609886	0.007274040939574031	0.035956587008242696
KLHDC1	58.4757172345849	-1.1017518911335538	0.5196507669183322	0.007301278355406622	0.03606544795782187
GLDC	44.66239717126407	-1.308911770165545	0.6934287804918413	0.007313646933164825	0.036098630701031136
CTD-2006C1.2	121.2964400293805	1.052678987880331	0.4858068645727259	0.007341202253935707	0.0362023529029844
RPS2P7	48.5681203002851	1.4027315155556286	0.7621284514401152	0.007355450540057238	0.036261847021113534
TUBA4A	5958.233286501172	1.2617127379037556	0.6270532676682767	0.007379507975895498	0.03634807191687002
NNAT	308.6882681047109	-1.6300769940152633	1.0190270540490005	0.007421758840172751	0.03651285445399359
RP11-379F4.4	29.180377213693376	-1.3078394673814917	0.6663094092033137	0.007467822520598829	0.036695982578284395
SLC1A7	180.76811214382352	1.6171456600688607	0.9853795021277374	0.00751523432096356	0.036913244980951276
OLFML1	266.29018244942006	-1.1268721173673049	0.5424019258273001	0.007523874852874861	0.03693862154261803
RP11-462G2.1	83.32654843944822	1.6045493205569368	0.9757870183271027	0.007558707480393027	0.03706579415370521
NELL2	107.60938022672609	-1.2618760407084422	0.6400779532707354	0.0075708900096040435	0.03709266973132651
TIMM13	4028.8543789058826	1.1352434667779188	0.5408472284125814	0.007609293159902422	0.037216399770167864
PHB	10794.926551913233	1.1967809708568902	0.5807353775395215	0.007605050895673006	0.037216399770167864
PILRB	124.4850883878459	1.280859557847117	0.659945238768469	0.007607578361093328	0.037216399770167864
GSTA4	356.66235032461253	-1.0426987357520183	0.48793121571566156	0.007677659915185645	0.03750510892372535
MGAT5	5482.11010269425	1.1241875063161566	0.5366303518651748	0.007686990431311309	0.03751786953035006
PHGR1	9373.884414703989	-1.0298184573326423	0.4927532648841257	0.007694520982228842	0.03754329309107484
SCIMP	238.7051549665775	-1.3364168401886063	0.7122513637050614	0.007718347524481054	0.03762637765604328
ATOH1	773.9289119034398	-1.6366376443921564	1.0558231212958316	0.007739495063180834	0.03771839625155696
CYSLTR1	115.100544398106	-1.110175815304987	0.5328382573132864	0.0077445635324884295	0.03773157795007101
RPL24P2	46.381171541427676	1.0474293355574076	0.4897976244640727	0.0077862610745831	0.03790181145774781
RP11-337C18.9	22.978547552728667	-1.1042499878013454	0.5166903349079636	0.007795762679338715	0.037936941244941395
ABLIM2	713.8698171382317	1.2286236058624578	0.61670527974837	0.007802084584606198	0.037956581436507854
PTBP2	443.86013354929725	-1.3306586175769004	0.7124718142227006	0.007817263751998833	0.03801928744528079
TUB	138.8305803053735	-1.3929314253194671	0.7677182807756219	0.007835546551578606	0.038085894303984534
RNF39	116.30796097724101	1.0910168159864184	0.5183867956105941	0.007853884585941448	0.038160964898614834
TMSB4XP8	334.3993939683818	1.3153487462191558	0.6962780833219488	0.007928094311485485	0.03847941477576878
MYL9	42602.821946083386	-1.6350813508338249	1.0798322377459333	0.007955198458587297	0.03855461623070154
UBE2SP1	21.11125699827294	1.2252421362547115	0.6227385173048493	0.007992359021791573	0.038700825079564675
RNASE4	85.43713507760046	-1.0028690453860507	0.4615874065845443	0.008009296405056316	0.03872265506392033
RETNLB	866.9477084426975	-1.5652476742057757	0.9790290938223866	0.008010338511049405	0.03872265506392033
TCF4	1112.000825526917	-1.0697391529890687	0.510898449989896	0.008011769181072976	0.03872265506392033
MRPL41	2380.5817813391927	1.0230434115920788	0.47029718642245355	0.008025949865309306	0.0387504715218365
LYPD8	5236.6638124477695	-1.3138524266454013	0.7104565734377786	0.00802858606734906	0.0387519311227511
APOC1	693.4580854704129	1.4080083633528087	0.7818417813920173	0.008031169730080015	0.03875313635520156
ATAD3A	1253.9845411853971	1.026955813694063	0.47824230863776235	0.0080373569169823	0.03877172407018423
JPH1	564.2781080797499	1.052857919007951	0.4970688930765426	0.008042730161283856	0.03878637571825651
FAM126A	296.3898783582108	-1.080291702126881	0.5184164647652179	0.008061529485374743	0.038843190822740056
PAN3-AS1	42.07389167920391	1.3117705037727063	0.6911239886957578	0.008080454160021322	0.03887796605998088
TLCD2	957.6362393258362	-1.0542937973112267	0.5016183136807264	0.008093669332160025	0.03891899379993775
ANK1	30.12744457687504	-1.0259772685461477	0.4832311061711274	0.008104300886000355	0.03895883379014183
CXCR2	66.13073810740572	1.185694498839024	0.5957037526368513	0.008127200660100252	0.03898989880390193
HCLS1	1251.2222491642394	-1.1359141211668313	0.5607416787246281	0.00812712038703492	0.03898989880390193
TXNIP	29021.124035531495	-1.0532970701605007	0.5085042320553409	0.008130846169362157	0.038996120680557265
SP140	175.07687731795488	-1.471223243976899	0.8591315203977045	0.00813890722451316	0.039023180278039166
MYBL2	2273.6919684337786	1.1040855753789103	0.5323245883975236	0.008148667003726484	0.03904621736138567
IGSF10	107.49629417365878	-1.3947613241904986	0.7832070494853012	0.008174173393546614	0.03914335951096779
RP11-263K19.4	32.40711328069978	1.3780055313514499	0.7689631460109206	0.008190719117440754	0.03920400698356479
ELN	1579.163703529812	1.0708672938135426	0.5078658138620065	0.008251418426203404	0.03941546463991317
VCAM1	767.6725869662804	-1.1959364481666679	0.6092980132134145	0.008251515001706707	0.03941546463991317
AC141586.5	70.91413384834738	1.0597063937769213	0.5031212425653784	0.008263567344136922	0.039461683112467484
ZNF575	238.71242138594016	-1.1816102364763295	0.5993354520830261	0.008267221746290807	0.03946778317291908
CROT	569.1955922987096	-1.0762506231324442	0.5200485327715949	0.008270957168013323	0.03947426640347606
CD27	251.07870523593255	-1.2643701313820614	0.6645369271394879	0.008289872260353166	0.03954250892799925
EHF	4601.506484493775	-1.0236622336282069	0.4841105684824648	0.008290018885712201	0.03954250892799925
CNFN	99.68615793876761	1.2144121733019138	0.61962833400286	0.008319686534392587	0.039649849373437
RP11-443P15.2	82.21213048525114	-1.2714069977274176	0.6625085025497367	0.008340597921239841	0.03966980460735214
TRPM2	714.1117341133059	1.2709325823163777	0.6645030565976547	0.008331341831778437	0.03966980460735214
BLVRB	4805.904976575418	1.340368898559695	0.7197484788987679	0.008338985072634114	0.03966980460735214
DNAH5	29.501643701517743	1.29004855128914	0.6909535871365566	0.008336884678623648	0.03966980460735214
IGKV3-20	5363.810231211591	-1.512180612930404	0.9307050433503897	0.00832670187954572	0.03966980460735214
CPA3	605.9562855203119	-1.3472909674869344	0.7446947740950488	0.0083564368561135	0.039722381207818076
RP11-379B8.1	37.804694268848074	1.5153983650947405	0.9130107604582377	0.008360708687911647	0.03973131283745993
ADRBK1	8216.558588874326	1.000974519267154	0.46068527606563403	0.00837469941234478	0.039786411743225385
TMEM220-AS1	56.9802412257917	-1.3089813349473256	0.7131342734856835	0.008378859405472703	0.03979478877816612
TELO2	2045.979998814331	1.155855375395513	0.5743791591149041	0.008388264618020601	0.03982806568990965
RGL1	815.6252025976851	-1.0117602431694346	0.47598351497291147	0.00840996075753556	0.039898266727215456
BVES	271.5457037961146	-1.6399128814953334	1.104761569923086	0.008422455917538093	0.0399447180962018
MDGA1	155.78396005443997	-1.0314254560881497	0.4893953896046166	0.008437688398564864	0.0400055334579586
HK2	9792.268803317036	-1.2285820753967773	0.6533973369940083	0.00851318979497304	0.04031745674721402
FHL5	55.139680439068115	-1.4819602598732604	0.8755127420058119	0.008541989143603287	0.04044231187350698
BTC	428.0494244672288	-1.2703604313771826	0.6770008122034248	0.008564737582596547	0.04052690305540982
PLK1	2055.1179225225555	1.1993902007727042	0.6094111132543208	0.00856914925230814	0.04053622626362517
PTPRO	1920.2930360466796	1.342966223067089	0.7345660367920369	0.008572377208953279	0.04053994621972664
RPL39P3	228.93784655208572	1.2617893932894029	0.6643626010279196	0.008579006822118242	0.04055974637655219
EMP1	6116.219477572783	-1.071112447856668	0.5266847060286889	0.008583634330775095	0.040570072424762224
CSAD	435.3423268287733	1.0827419576373414	0.5254514124569934	0.008593730143435608	0.04060623087695072
LMNTD2	122.38229027543422	1.1694314924893339	0.5896774447847752	0.00859965463698967	0.040622664464459876
PRSS12	502.1638049237525	-1.047779739263713	0.5038407592818455	0.008637668772743516	0.04075585459012031
RP3-342P20.2	25.326474847205144	1.2783549277653399	0.6880241553843066	0.008645862536498836	0.040782926578416666
EPB41L4A	183.3387818904978	-1.5308271778582372	0.9503031472528108	0.008665970505342922	0.04083137748885184
CXCR3	508.2551429752763	1.4183122247798228	0.814539647735913	0.0086723241488743	0.040849722033449325
HNF4G	1617.995899186549	-1.0306842138765904	0.4928438357468348	0.008692911726473565	0.04092347782998783
FRZB	667.4524673061363	-1.0226693699515168	0.48767962488454925	0.0087339799094379	0.04109351159430629
SOD3	2976.3914791268608	1.1372260428178238	0.5637936214457729	0.008766289592411599	0.04121049614733924
AC093642.3	30.42728171087483	-1.443752440649095	0.872615805862309	0.008775922431632732	0.04123243238676567
TCEAL3	357.7386192067479	-1.0871516079325207	0.5345533900215744	0.008781754288053719	0.041248160735175086
ZMIZ2	4652.200311171596	1.0031910815967635	0.4666696338310606	0.008808893613511589	0.04135223906099701
ZNF396	71.25537323221785	-1.0939316624199733	0.5356829494198558	0.00882204530073248	0.04138486208854884
LINC01012	26.562715891875385	1.0925942646716853	0.5309588388111219	0.008873736199020014	0.04157611288546523
MAB21L2	2201.959523630235	-1.5839723513594068	1.0612153010411656	0.008874111302462585	0.04157611288546523
